mesh_id,lon,lat,potential_v
1189,138.23350000000008,36.65649999999998,1
1280,138.23450000000005,36.65649999999998,1
1371,138.23550000000006,36.65649999999998,1
1462,138.23650000000012,36.65649999999998,1
1553,138.23750000000007,36.65649999999998,1
1644,138.2385000000001,36.65649999999998,1
1735,138.2395000000001,36.65649999999998,0
1826,138.2405000000001,36.65649999999998,0
1917,138.2415000000001,36.65649999999998,0
2008,138.24250000000012,36.65649999999998,0
2099,138.2435000000001,36.65649999999998,0
2190,138.24450000000013,36.65649999999998,1
2281,138.24550000000013,36.65649999999998,1
2372,138.24650000000014,36.65649999999998,1
2463,138.24750000000012,36.65649999999998,1
2554,138.24850000000018,36.65649999999998,1
2645,138.24950000000013,36.65649999999998,1
2736,138.25050000000013,36.65649999999998,1
2827,138.25150000000016,36.65649999999998,1
2918,138.25250000000017,36.65649999999998,1
3009,138.25350000000014,36.65649999999998,1
3100,138.25450000000018,36.65649999999998,1
3191,138.25550000000015,36.65649999999998,1
3282,138.2565000000002,36.65649999999998,1
3373,138.25750000000016,36.65649999999998,1
3464,138.2585000000002,36.65649999999998,1
3555,138.2595000000002,36.65649999999998,1
3646,138.2605000000002,36.65649999999998,1
3737,138.26150000000018,36.65649999999998,1
3828,138.2625000000002,36.65649999999998,0
3919,138.2635000000002,36.65649999999998,0
4010,138.26450000000023,36.65649999999998,0
4101,138.2655000000002,36.65649999999998,0
4192,138.2665000000002,36.65649999999998,0
4283,138.26750000000024,36.65649999999998,0
4374,138.26850000000024,36.65649999999998,0
4465,138.26950000000022,36.65649999999998,0
4556,138.27050000000025,36.65649999999998,0
4647,138.27150000000026,36.65649999999998,0
4738,138.27250000000026,36.65649999999998,0
4829,138.27350000000027,36.65649999999998,1
4920,138.27450000000024,36.65649999999998,1
5011,138.27550000000025,36.65649999999998,1
5102,138.27650000000025,36.65649999999998,1
5193,138.2775000000003,36.65649999999998,1
5284,138.27850000000026,36.65649999999998,1
5375,138.27950000000027,36.65649999999998,1
5466,138.2805000000003,36.65649999999998,1
5557,138.28150000000028,36.65649999999998,1
5648,138.28250000000028,36.65649999999998,1
5739,138.28350000000032,36.65649999999998,1
5830,138.28450000000032,36.65649999999998,1
5921,138.2855000000003,36.65649999999998,1
6012,138.2865000000003,36.65649999999998,1
6103,138.2875000000003,36.65649999999998,1
6194,138.2885000000003,36.65649999999998,1
6285,138.28950000000034,36.65649999999998,1
6376,138.29050000000032,36.65649999999998,1
6467,138.29150000000033,36.65649999999998,1
6558,138.29250000000033,36.65649999999998,1
6649,138.29350000000034,36.65649999999998,1
6740,138.29450000000034,36.65649999999998,1
6831,138.29550000000035,36.65649999999998,0
6922,138.29650000000038,36.65649999999998,0
7013,138.29750000000038,36.65649999999998,0
7104,138.29850000000036,36.65649999999998,0
7195,138.29950000000036,36.65649999999998,0
7286,138.3005000000004,36.65649999999998,0
7,138.22050000000002,36.657499999999985,0
98,138.2215,36.657499999999985,0
189,138.2225,36.657499999999985,0
280,138.2235,36.657499999999985,0
371,138.22450000000003,36.657499999999985,0
462,138.2255,36.657499999999985,1
553,138.22650000000004,36.657499999999985,1
644,138.22750000000002,36.657499999999985,1
735,138.22850000000005,36.657499999999985,1
826,138.22950000000006,36.657499999999985,1
917,138.23050000000003,36.657499999999985,1
1008,138.23150000000004,36.657499999999985,1
1099,138.23250000000007,36.657499999999985,1
1190,138.23350000000008,36.657499999999985,1
1281,138.23450000000005,36.657499999999985,1
1372,138.23550000000006,36.657499999999985,1
1463,138.23650000000012,36.657499999999985,1
1554,138.23750000000007,36.657499999999985,1
1645,138.2385000000001,36.657499999999985,0
1736,138.2395000000001,36.657499999999985,1
1827,138.2405000000001,36.657499999999985,1
1918,138.2415000000001,36.657499999999985,0
2009,138.24250000000012,36.657499999999985,0
2100,138.2435000000001,36.657499999999985,0
2191,138.24450000000013,36.657499999999985,1
2282,138.24550000000013,36.657499999999985,1
2373,138.24650000000014,36.657499999999985,1
2464,138.24750000000012,36.657499999999985,1
2555,138.24850000000018,36.657499999999985,1
2646,138.24950000000013,36.657499999999985,1
2737,138.25050000000013,36.657499999999985,1
2828,138.25150000000016,36.657499999999985,1
2919,138.25250000000017,36.657499999999985,1
3010,138.25350000000014,36.657499999999985,1
3101,138.25450000000018,36.657499999999985,1
3192,138.25550000000015,36.657499999999985,1
3283,138.2565000000002,36.657499999999985,1
3374,138.25750000000016,36.657499999999985,1
3465,138.2585000000002,36.657499999999985,1
3556,138.2595000000002,36.657499999999985,1
3647,138.2605000000002,36.657499999999985,1
3738,138.26150000000018,36.657499999999985,1
3829,138.2625000000002,36.657499999999985,1
3920,138.2635000000002,36.657499999999985,1
4011,138.26450000000023,36.657499999999985,0
4102,138.2655000000002,36.657499999999985,0
4193,138.2665000000002,36.657499999999985,0
4284,138.26750000000024,36.657499999999985,0
4375,138.26850000000024,36.657499999999985,0
4466,138.26950000000022,36.657499999999985,0
4557,138.27050000000025,36.657499999999985,0
4648,138.27150000000026,36.657499999999985,0
4739,138.27250000000026,36.657499999999985,0
4830,138.27350000000027,36.657499999999985,0
4921,138.27450000000024,36.657499999999985,1
5012,138.27550000000025,36.657499999999985,1
5103,138.27650000000025,36.657499999999985,1
5194,138.2775000000003,36.657499999999985,1
5285,138.27850000000026,36.657499999999985,1
5376,138.27950000000027,36.657499999999985,1
5467,138.2805000000003,36.657499999999985,1
5558,138.28150000000028,36.657499999999985,1
5649,138.28250000000028,36.657499999999985,1
5740,138.28350000000032,36.657499999999985,1
5831,138.28450000000032,36.657499999999985,1
5922,138.2855000000003,36.657499999999985,1
6013,138.2865000000003,36.657499999999985,1
6104,138.2875000000003,36.657499999999985,1
6195,138.2885000000003,36.657499999999985,1
6286,138.28950000000034,36.657499999999985,1
6377,138.29050000000032,36.657499999999985,1
