mesh_id,lon,lat,potential_v,is_obstacle
2552,138.24850000000018,36.654499999999985,1,False
2643,138.24950000000013,36.654499999999985,1,False
2734,138.25050000000013,36.654499999999985,1,False
2825,138.25150000000016,36.654499999999985,1,False
2916,138.25250000000017,36.654499999999985,1,False
3007,138.25350000000014,36.654499999999985,1,False
3098,138.25450000000018,36.654499999999985,1,False
3189,138.25550000000015,36.654499999999985,1,False
3280,138.2565000000002,36.654499999999985,1,False
3371,138.25750000000016,36.654499999999985,1,False
3462,138.2585000000002,36.654499999999985,1,False
3553,138.2595000000002,36.654499999999985,1,False
3644,138.2605000000002,36.654499999999985,1,False
3735,138.26150000000018,36.654499999999985,0,True
3826,138.2625000000002,36.654499999999985,0,True
3917,138.2635000000002,36.654499999999985,0,True
4008,138.26450000000023,36.654499999999985,0,True
4099,138.2655000000002,36.654499999999985,0,True
4190,138.2665000000002,36.654499999999985,0,True
4281,138.26750000000024,36.654499999999985,0,False
4372,138.26850000000024,36.654499999999985,0,False
4463,138.26950000000022,36.654499999999985,0,False
4554,138.27050000000025,36.654499999999985,0,False
4645,138.27150000000026,36.654499999999985,0,False
4736,138.27250000000026,36.654499999999985,1,False
4827,138.27350000000027,36.654499999999985,1,False
4918,138.27450000000024,36.654499999999985,1,False
5009,138.27550000000025,36.654499999999985,1,False
5100,138.27650000000025,36.654499999999985,1,False
5191,138.2775000000003,36.654499999999985,1,False
5282,138.27850000000026,36.654499999999985,1,False
5373,138.27950000000027,36.654499999999985,1,False
5464,138.2805000000003,36.654499999999985,1,False
5555,138.28150000000028,36.654499999999985,1,False
5646,138.28250000000028,36.654499999999985,1,False
5737,138.28350000000032,36.654499999999985,1,False
5828,138.28450000000032,36.654499999999985,1,False
5919,138.2855000000003,36.654499999999985,1,False
6010,138.2865000000003,36.654499999999985,1,False
6101,138.2875000000003,36.654499999999985,1,False
6192,138.2885000000003,36.654499999999985,1,False
6283,138.28950000000034,36.654499999999985,1,False
6374,138.29050000000032,36.654499999999985,1,False
6465,138.29150000000033,36.654499999999985,1,False
6556,138.29250000000033,36.654499999999985,1,False
6647,138.29350000000034,36.654499999999985,0,False
6738,138.29450000000034,36.654499999999985,0,False
6829,138.29550000000035,36.654499999999985,0,False
6920,138.29650000000038,36.654499999999985,0,False
7011,138.29750000000038,36.654499999999985,0,False
7102,138.29850000000036,36.654499999999985,0,False
7193,138.29950000000036,36.654499999999985,0,False
7284,138.3005000000004,36.654499999999985,0,False
5,138.22050000000002,36.65549999999999,0,False
96,138.2215,36.65549999999999,0,False
187,138.2225,36.65549999999999,0,False
278,138.2235,36.65549999999999,0,False
369,138.22450000000003,36.65549999999999,0,False
460,138.2255,36.65549999999999,0,False
551,138.22650000000004,36.65549999999999,1,False
642,138.22750000000002,36.65549999999999,1,False
733,138.22850000000005,36.65549999999999,1,True
824,138.22950000000006,36.65549999999999,1,False
915,138.23050000000003,36.65549999999999,1,False
1006,138.23150000000004,36.65549999999999,1,False
1097,138.23250000000007,36.65549999999999,1,False
1188,138.23350000000008,36.65549999999999,1,False
1279,138.23450000000005,36.65549999999999,1,False
1370,138.23550000000006,36.65549999999999,1,False
1461,138.23650000000012,36.65549999999999,1,False
1552,138.23750000000007,36.65549999999999,1,False
1643,138.2385000000001,36.65549999999999,1,False
1734,138.2395000000001,36.65549999999999,0,False
1825,138.2405000000001,36.65549999999999,1,False
1916,138.2415000000001,36.65549999999999,1,False
2007,138.24250000000012,36.65549999999999,1,False
2098,138.2435000000001,36.65549999999999,1,False
2189,138.24450000000013,36.65549999999999,1,False
2280,138.24550000000013,36.65549999999999,1,False
2371,138.24650000000014,36.65549999999999,1,False
2462,138.24750000000012,36.65549999999999,1,False
2553,138.24850000000018,36.65549999999999,1,False
2644,138.24950000000013,36.65549999999999,1,False
2735,138.25050000000013,36.65549999999999,1,False
2826,138.25150000000016,36.65549999999999,1,False
2917,138.25250000000017,36.65549999999999,1,False
3008,138.25350000000014,36.65549999999999,1,False
3099,138.25450000000018,36.65549999999999,1,False
3190,138.25550000000015,36.65549999999999,1,False
3281,138.2565000000002,36.65549999999999,1,False
3372,138.25750000000016,36.65549999999999,1,False
3463,138.2585000000002,36.65549999999999,1,False
3554,138.2595000000002,36.65549999999999,1,False
3645,138.2605000000002,36.65549999999999,1,False
3736,138.26150000000018,36.65549999999999,0,True
3827,138.2625000000002,36.65549999999999,0,True
3918,138.2635000000002,36.65549999999999,0,True
4009,138.26450000000023,36.65549999999999,0,True
